userid,probability
59039,0.35273690205293318
59040,0.051999999999999998
59041,0.26920312653497419
59042,0.12
59043,0.071999999999999995
59044,0.104
59045,0.25572900128517179
59046,0.051999999999999998
59047,0.051999999999999998
59048,0.4577133241144522
59049,0.10000000000000001
59050,0.10199999999999999
59051,0.028000000000000001
59052,0.31329388818251419
59053,0.24887961665976183
59054,0.017999999999999999
59055,0.23895047020697535
59056,0.2854844502245632
59057,0.045999999999999999
59058,0.11
59059,0.073999999999999996
59060,0.29897018005991471
59061,0.043999999999999997
59062,0.089999999999999997
59063,0.26920312653497419
59064,0.26920312653497419
59065,0.2385038549282614
59066,0.062
59067,0.094
59068,0.082000000000000003
59069,0.25572900128517179
59070,0.112
59071,0.2924019208227176
59072,0.024
59073,0.10199999999999999
59074,0.29850540879052073
59075,0.01
59076,0.10199999999999999
59077,0.021999999999999999
59078,0.25173714435943989
59079,0.098000000000000004
59080,0.2840209831993043
59081,0.2282551406705226
59082,0.085999999999999993
59083,0.073999999999999996
59084,0.068000000000000005
59085,0.068000000000000005
59086,0.056000000000000001
59087,0.078
59088,0.098000000000000004
59089,0.124
59090,0.037999999999999999
59091,0.22800000000000001
59092,0.048000000000000001
59093,0.10000000000000001
59094,0.048000000000000001
59095,0.059999999999999998
59096,0.26092229064525191
59097,0.098000000000000004
59098,0.051999999999999998
59099,0.050000000000000003
59100,0.25842313542797735
59101,0.34200000000000003
59102,0.032000000000000001
59103,0.128
59104,0.28177220931170011
59105,0.28177220931170011
59106,0.26783980484392145
59107,0.064000000000000001
59108,0.26920312653497419
59109,0.23759273916102164
59110,0.042000000000000003
59111,0.26783980484392145
59112,0.050000000000000003
59113,0.39400000000000002
59114,0.037999999999999999
59115,0.104
59116,0.25163637562967822
59117,0.0
59118,0.28486702012419951
59119,0.20999999999999999
59120,0.035999999999999997
59121,0.24887961665976183
59122,0.014
59123,0.2924019208227176
59124,0.2607354157336268
59125,0.23759273916102164
59126,0.25572900128517179
59127,0.028000000000000001
59128,0.24887961665976183
59129,0.045999999999999999
59130,0.23759273916102164
59131,0.053999999999999999
59132,0.053999999999999999
59133,0.10199999999999999
59134,0.062
59135,0.066000000000000003
59136,0.071999999999999995
59137,0.2854844502245632
59138,0.2840209831993043
59139,0.012
59140,0.029999999999999999
59141,0.23759273916102164
59142,0.23768495294479416
59143,0.0
59144,0.11600000000000001
59145,0.034000000000000002
59146,0.19119237694727514
59147,0.062
59148,0.156
59149,0.2172370829760327
59150,0.24887961665976183
59151,0.27795530625704112
59152,0.124
59153,0.2840209831993043
59154,0.24683030140422757
59155,0.30070464011239345
59156,0.158
59157,0.040000000000000001
59158,0.025999999999999999
59159,0.2924019208227176
59160,0.035999999999999997
59161,0.25163637562967822
59162,0.085999999999999993
59163,0.0080000000000000002
59164,0.078
59165,0.17530388082232884
59166,0.051999999999999998
59167,0.27795530625704112
59168,0.16729961288878903
59169,0.050000000000000003
59170,0.087999999999999995
59171,0.18329974791290604
59172,0.25986895340204075
59173,0.1676113752237342
59174,0.098000000000000004
59175,0.29850540879052073
59176,0.26783980484392145
59177,0.056000000000000001
59178,0.27795530625704112
59179,0.122
59180,0.18377202734202222
59181,0.01
59182,0.58549788019925531
59183,0.26920312653497419
59184,0.050000000000000003
59185,0.062701234589036176
59186,0.027
59187,0.087999999999999995
59188,0.014
59189,0.15856814333066432
59190,0.26920312653497419
59191,0.096000000000000002
59192,0.23759273916102164
59193,0.035999999999999997
59194,0.053999999999999999
59195,0.29850540879052073
59196,0.071999999999999995
59197,0.23759273916102164
59198,0.16264243178048579
59199,0.23768495294479416
59200,0.045999999999999999
59201,0.2840209831993043
59202,0.2840209831993043
59203,0.11600000000000001
59204,0.13200000000000001
59205,0.126
59206,0.062
59207,0.017999999999999999
59208,0.27975971326072407
59209,0.55657523508483198
59210,0.25328855763108116
59211,0.26406361135927875
59212,0.31082646446185108
59213,0.24887961665976183
59214,0.084000000000000005
59215,0.087894926049183225
59216,0.24887961665976183
59217,0.63060940448440439
59218,0.2854844502245632
59219,0.032000000000000001
59220,0.27795530625704112
59221,0.024
59222,0.012
59223,0.040000000000000001
59224,0.034000000000000002
59225,0.24887961665976183
59226,0.028000000000000001
59227,0.032000000000000001
59228,0.02
59229,0.2854844502245632
59230,0.029999999999999999
59231,0.26783980484392145
59232,0.27360447378035896
59233,0.017999999999999999
59234,0.034000000000000002
59235,0.035999999999999997
59236,0.050000000000000003
59237,0.064000000000000001
59238,0.2385038549282614
59239,0.26920312653497419
59240,0.048000000000000001
59241,0.053999999999999999
59242,0.058000000000000003
59243,0.16431096139812526
59244,0.01
59245,0.091999999999999998
59246,0.084000000000000005
59247,0.27566287186783339
59248,0.012
59249,0.037999999999999999
59250,0.23759273916102164
59251,0.27566287186783339
59252,0.042000000000000003
59253,0.25842313542797735
59254,0.0040000000000000001
59255,0.058000000000000003
59256,0.47349728871172597
59257,0.098000000000000004
59258,0.24887961665976183
59259,0.051999999999999998
59260,0.26092229064525191
59261,0.26920312653497419
59262,0.035999999999999997
59263,0.043999999999999997
59264,0.26920312653497419
59265,0.14599999999999999
59266,0.21106874333032899
59267,0.23516958510237895
59268,0.2854844502245632
59269,0.021999999999999999
59270,0.28599999999999998
59271,0.26783980484392145
59272,0.1676113752237342
59273,0.025999999999999999
59274,0.016
59275,0.02
59276,0.28735968808126011
59277,0.2854844502245632
59278,0.214
59279,0.26920312653497419
59280,0.26920312653497419
59281,0.0060000000000000001
59282,0.26783980484392145
59283,0.056000000000000001
59284,0.042000000000000003
59285,0.021999999999999999
59286,0.53811950286876786
59287,0.032000000000000001
59288,0.25163637562967822
59289,0.26783980484392145
59290,0.20200000000000001
59291,0.014
59292,0.035999999999999997
59293,0.2840209831993043
59294,0.186
59295,0.18305268090000673
59296,0.021999999999999999
59297,0.034000000000000002
59298,0.017999999999999999
59299,0.28177220931170011
59300,0.184
59301,0.13200000000000001
59302,0.025999999999999999
59303,0.032000000000000001
59304,0.25168542568542596
59305,0.02
59306,0.2428529916688133
59307,0.029999999999999999
59308,0.16431096139812526
59309,0.23516958510237895
59310,0.01
59311,0.40999999999999998
59312,0.084000000000000005
59313,0.084000000000000005
59314,0.073999999999999996
59315,0.025999999999999999
59316,0.27795530625704112
59317,0.2840209831993043
59318,0.13940318999848245
59319,0.22231325477342731
59320,0.29436742905752616
59321,0.0060000000000000001
59322,0.23999999999999999
59323,0.26920312653497419
59324,0.2172370829760327
59325,0.114
59326,0.2172370829760327
59327,0.26920312653497419
59328,0.028000000000000001
59329,0.070000000000000007
59330,0.029999999999999999
59331,0.024
59332,0.35199999999999998
59333,0.2854844502245632
59334,0.24683030140422757
59335,0.058000000000000003
59336,0.27975971326072407
59337,0.082000000000000003
59338,0.31329388818251419
59339,0.037999999999999999
59340,0.053999999999999999
59341,0.34200000000000003
59342,0.15806419694055157
59343,0.2428529916688133
59344,0.33133126597940404
59345,0.066000000000000003
59346,0.014
59347,0.16431096139812526
59348,0.2840209831993043
59349,0.014
59350,0.2172370829760327
59351,0.26783980484392145
59352,0.2840209831993043
59353,0.26092229064525191
59354,0.02
59355,0.014
59356,0.068000000000000005
59357,0.29436742905752616
59358,0.024
59359,0.02
59360,0.021999999999999999
59361,0.062
59362,0.25118950075857732
59363,0.63781407543050261
59364,0.078
59365,0.114
59366,0.053999999999999999
59367,0.65540952380952389
59368,0.014
59369,0.045999999999999999
59370,0.017999999999999999
59371,0.3674444933287675
59372,0.28356401336824422
59373,0.032000000000000001
59374,0.037999999999999999
59375,0.25642719099704836
59376,0.35273690205293318
59377,0.14599999999999999
59378,0.034000000000000002
59379,0.094
59380,0.025999999999999999
59381,0.26920312653497419
59382,0.28262913738496709
59383,0.017999999999999999
59384,0.26920312653497419
59385,0.19119237694727514
59386,0.182
59387,0.25572900128517179
59388,0.040000000000000001
59389,0.032000000000000001
59390,0.63781407543050261
59391,0.084000000000000005
59392,0.27795530625704112
59393,0.66726182621694718
59394,0.034000000000000002
59395,0.040000000000000001
59396,0.024
59397,0.045999999999999999
59398,0.2924019208227176
59399,0.025999999999999999
59400,0.024
59401,0.18356640350252842
59402,0.068000000000000005
59403,0.016
59404,0.2172370829760327
59405,0.26783980484392145
59406,0.114
59407,0.037999999999999999
59408,0.2840209831993043
59409,0.2384910876170086
59410,0.016
59411,0.59663411688447554
59412,0.029999999999999999
59413,0.1676113752237342
59414,0.032000000000000001
59415,0.106
59416,0.27795530625704112
59417,0.28735968808126011
59418,0.22256243070768433
59419,0.051999999999999998
59420,0.16556649037237292
59421,0.23000000000000001
59422,0.21941019112678264
59423,0.029999999999999999
59424,0.26092229064525191
59425,0.31721399711399711
59426,0.15806419694055157
59427,0.025999999999999999
59428,0.070000000000000007
59429,0.094
59430,0.38200171723782389
59431,0.2840209831993043
59432,0.29897018005991471
59433,0.26783980484392145
59434,0.40999999999999998
59435,0.024
59436,0.053999999999999999
59437,0.2840209831993043
59438,0.064000000000000001
59439,0.26783980484392145
59440,0.021999999999999999
59441,0.062
59442,0.038666666666666669
59443,0.068000000000000005
59444,0.029999999999999999
59445,0.016
59446,0.034000000000000002
59447,0.24261435970910522
59448,0.040000000000000001
59449,0.26783980484392145
59450,0.048000000000000001
59451,0.040000000000000001
59452,0.24887961665976183
59453,0.26783980484392145
59454,0.24887961665976183
59455,0.28262913738496709
59456,0.029999999999999999
59457,0.01
59458,0.058000000000000003
59459,0.16200000000000001
59460,0.26952179432113532
59461,0.045999999999999999
59462,0.23759273916102164
59463,0.037999999999999999
59464,0.19400000000000001
59465,0.096000000000000002
59466,0.16400000000000001
59467,0.062
59468,0.23759273916102164
59469,0.016
59470,0.062
59471,0.25201840360452599
59472,0.002
59473,0.028000000000000001
59474,0.048000000000000001
59475,0.0080000000000000002
59476,0.22502397259603191
59477,0.17799999999999999
59478,0.075999999999999998
59479,0.051999999999999998
59480,0.032000000000000001
59481,0.26952179432113532
59482,0.19119237694727514
59483,0.034000000000000002
59484,0.28177220931170011
59485,0.078
59486,0.112
59487,0.26920312653497419
59488,0.23013982389302967
59489,0.017999999999999999
59490,0.082716481109043061
59491,0.2840209831993043
59492,0.26920312653497419
59493,0.014
59494,0.2840209831993043
59495,0.29747721751116918
59496,0.01
59497,0.25572900128517179
59498,0.034000000000000002
59499,0.16431096139812526
59500,0.29897018005991471
59501,0.034000000000000002
59502,0.18377202734202222
59503,0.050000000000000003
59504,0.070000000000000007
59505,0.26092229064525191
59506,0.029999999999999999
59507,0.29850540879052073
59508,0.106
59509,0.058000000000000003
59510,0.2840209831993043
59511,0.29850540879052073
59512,0.0
59513,0.050000000000000003
59514,0.021999999999999999
59515,0.080000000000000002
59516,0.073999999999999996
59517,0.045999999999999999
59518,0.2924019208227176
59519,0.021999999999999999
59520,0.22256243070768433
59521,0.27975971326072407
59522,0.25118950075857732
59523,0.2840209831993043
59524,0.23895047020697535
59525,0.29747721751116918
59526,0.056000000000000001
59527,0.18734431147284253
59528,0.26092229064525191
59529,0.2840209831993043
59530,0.38800000000000001
59531,0.24887961665976183
59532,0.27795530625704112
59533,0.15856814333066432
59534,0.064000000000000001
59535,0.028000000000000001
59536,0.26783980484392145
59537,0.012
59538,0.22256243070768433
59539,0.16431096139812526
59540,0.15856814333066432
59541,0.029999999999999999
59542,0.2854844502245632
59543,0.18377202734202222
59544,0.20616616898218185
59545,0.035999999999999997
59546,0.29850540879052073
59547,0.25572900128517179
59548,0.18305268090000673
59549,0.2282551406705226
59550,0.16800000000000001
59551,0.29850540879052073
59552,0.24887961665976183
59553,0.073977982800840184
59554,0.25163637562967822
59555,0.2840209831993043
59556,0.017999999999999999
59557,0.075999999999999998
59558,0.0080000000000000002
59559,0.11834919625549513
59560,0.13200000000000001
59561,0.23759273916102164
59562,0.064000000000000001
59563,0.10365501774236098
59564,0.0060000000000000001
59565,0.012
59566,0.24683030140422757
59567,0.043999999999999997
59568,0.11
59569,0.22256243070768433
59570,0.29850540879052073
59571,0.108
59572,0.029999999999999999
59573,0.064000000000000001
59574,0.13471088657900304
59575,0.18377202734202222
59576,0.11
59577,0.35273690205293318
59578,0.012
59579,0.26092229064525191
59580,0.2607354157336268
59581,0.028000000000000001
59582,0.056000000000000001
59583,0.14199999999999999
59584,0.2854844502245632
59585,0.034000000000000002
59586,0.23768495294479416
59587,0.25572900128517179
59588,0.071999999999999995
59589,0.062
59590,0.034000000000000002
59591,0.66726182621694718
59592,0.070000000000000007
59593,0.002
59594,0.064000000000000001
59595,0.15856814333066432
59596,0.36188027088561525
59597,0.18305268090000673
59598,0.02
59599,0.2840209831993043
59600,0.35273690205293318
59601,0.11799999999999999
59602,0.13471088657900304
59603,0.1803243245637895
59604,0.056000000000000001
59605,0.27975971326072407
59606,0.037999999999999999
59607,0.33191651914388171
59608,0.040000000000000001
59609,0.27566287186783339
59610,0.02
59611,0.2172370829760327
59612,0.17599999999999999
59613,0.3307821983437349
59614,0.058000000000000003
59615,0.18377202734202222
59616,0.28595812080387428
59617,0.058000000000000003
59618,0.11462973120284171
59619,0.037999999999999999
59620,0.078
59621,0.016
59622,0.19271925577906282
59623,0.124
59624,0.0060000000000000001
59625,0.016
59626,0.070000000000000007
59627,0.2385038549282614
59628,0.13200000000000001
59629,0.22600000000000001
59630,0.042000000000000003
59631,0.25572900128517179
59632,0.062701234589036176
59633,0.029999999999999999
59634,0.028000000000000001
59635,0.034000000000000002
59636,0.032000000000000001
59637,0.22800000000000001
59638,0.012
59639,0.2854844502245632
59640,0.042000000000000003
59641,0.78280781830828261
59642,0.025999999999999999
59643,0.25842313542797735
59644,0.066000000000000003
59645,0.2840209831993043
59646,0.066000000000000003
59647,0.064000000000000001
59648,0.012
59649,0.21697278893501398
59650,0.002
59651,0.070000000000000007
59652,0.035999999999999997
59653,0.098000000000000004
59654,0.017999999999999999
59655,0.13772331458022041
59656,0.058000000000000003
59657,0.28177220931170011
59658,0.043999999999999997
59659,0.091999999999999998
59660,0.0073342800575105479
59661,0.032000000000000001
59662,0.082000000000000003
59663,0.24887961665976183
59664,0.54630997106318302
59665,0.122
59666,0.032000000000000001
59667,0.0080000000000000002
59668,0.63781407543050261
59669,0.40540630125996385
59670,0.106
59671,0.25842313542797735
59672,0.13600000000000001
59673,0.012
59674,0.0080000000000000002
59675,0.084000000000000005
59676,0.26296950508617811
59677,0.23759273916102164
59678,0.028000000000000001
59679,0.15850525781854619
59680,0.128
59681,0.01
59682,0.26952179432113532
59683,0.084000000000000005
59684,0.13600000000000001
59685,0.034000000000000002
59686,0.025999999999999999
59687,0.27975971326072407
59688,0.154
59689,0.2854844502245632
59690,0.39000000000000001
59691,0.36799999999999999
59692,0.2854844502245632
59693,0.040000000000000001
59694,0.035999999999999997
59695,0.124
59696,0.021999999999999999
59697,0.152
59698,0.19925150405150421
59699,0.128
59700,0.071999999999999995
59701,0.021999999999999999
59702,0.075999999999999998
59703,0.062
59704,0.37260154061710027
59705,0.26920312653497419
59706,0.24683030140422757
59707,0.016
59708,0.028000000000000001
59709,0.23400000000000001
59710,0.042000000000000003
59711,0.059999999999999998
59712,0.025999999999999999
59713,0.318
59714,0.13232363469863484
59715,0.17199999999999999
59716,0.002
59717,0.23516958510237895
59718,0.051999999999999998
59719,0.2384910876170086
59720,0.045999999999999999
59721,0.028000000000000001
59722,0.26092229064525191
59723,0.73598058167885838
59724,0.27795530625704112
59725,0.062
59726,0.089999999999999997
59727,0.042000000000000003
59728,0.22502397259603191
59729,0.059999999999999998
59730,0.16800000000000001
59731,0.24887961665976183
59732,0.0080000000000000002
59733,0.016
59734,0.048000000000000001
59735,0.14399999999999999
59736,0.053999999999999999
59737,0.014
59738,0.27795530625704112
59739,0.012
59740,0.2854844502245632
59741,0.2854844502245632
59742,0.024
59743,0.18059579846430002
59744,0.012
59745,0.2172370829760327
59746,0.83356472416472449
59747,0.2604754618737109
59748,0.043999999999999997
59749,0.073999999999999996
59750,0.25572900128517179
59751,0.26920312653497419
59752,0.0060000000000000001
59753,0.021999999999999999
59754,0.26783980484392145
59755,0.2172370829760327
59756,0.056000000000000001
59757,0.041500000000000002
59758,0.062701234589036176
59759,0.23013982389302967
59760,0.2854844502245632
59761,0.012
59762,0.0040000000000000001
59763,0.021999999999999999
59764,0.2607354157336268
59765,0.28262913738496709
59766,0.071999999999999995
59767,0.28356401336824422
59768,0.2172370829760327
59769,0.24887961665976183
59770,0.152
59771,0.2840209831993043
59772,0.28177220931170011
59773,0.0040000000000000001
59774,0.042000000000000003
59775,0.55657523508483198
59776,0.042000000000000003
59777,0.02
59778,0.034000000000000002
59779,0.2840209831993043
59780,0.066000000000000003
59781,0.27795530625704112
59782,0.2172370829760327
59783,0.2854844502245632
59784,0.032000000000000001
59785,0.082000000000000003
59786,0.014
59787,0.19119237694727514
59788,0.2924019208227176
59789,0.14199999999999999
59790,0.096000000000000002
59791,0.040000000000000001
59792,0.11799999999999999
59793,0.28356401336824422
59794,0.014
59795,0.032000000000000001
59796,0.2840209831993043
59797,0.16431096139812526
59798,0.058000000000000003
59799,0.024
59800,0.045999999999999999
59801,0.012
59802,0.02
59803,0.0040000000000000001
59804,0.24820014201484814
59805,0.23759273916102164
59806,0.2428529916688133
59807,0.30070464011239345
59808,0.017999999999999999
59809,0.26092229064525191
59810,0.012
59811,0.28595812080387428
59812,0.2924019208227176
59813,0.035999999999999997
59814,0.14303432190250659
59815,0.0011399603511753043
59816,0.02
59817,0.2172370829760327
59818,0.14524165081827295
59819,0.037999999999999999
59820,0.016
59821,0.26783980484392145
59822,0.1676113752237342
59823,0.23759273916102164
59824,0.23759273916102164
59825,0.23895047020697535
59826,0.16431096139812526
59827,0.25328855763108116
59828,0.192
59829,0.016
59830,0.13940318999848245
59831,0.24887961665976183
59832,0.20066888879094619
59833,0.064000000000000001
59834,0.0060000000000000001
59835,0.071999999999999995
59836,0.062
59837,0.23516958510237895
59838,0.27592467199434795
59839,0.064000000000000001
59840,0.021999999999999999
59841,0.045999999999999999
59842,0.58549788019925531
59843,0.27795530625704112
59844,0.58549788019925531
59845,0.029999999999999999
59846,0.28486702012419951
59847,0.002
59848,0.045999999999999999
59849,0.104
59850,0.024
59851,0.29921953797634337
59852,0.2172370829760327
59853,0.25842313542797735
59854,0.059999999999999998
59855,0.38200171723782389
59856,0.13471088657900304
59857,0.048000000000000001
59858,0.218
59859,0.045999999999999999
59860,0.048000000000000001
59861,0.070000000000000007
59862,0.032000000000000001
59863,0.1803243245637895
59864,0.11
59865,0.27795530625704112
59866,0.14000000000000001
59867,0.24261435970910522
59868,0.002
59869,0.16729961288878903
59870,0.056000000000000001
59871,0.22187055250623128
59872,0.33133126597940404
59873,0.037999999999999999
59874,0.2428529916688133
59875,0.048000000000000001
59876,0.014
59877,0.24887961665976183
59878,0.1876660692764103
59879,0.11
59880,0.2854844502245632
59881,0.2854844502245632
59882,0.47999999999999998
59883,0.31082646446185108
59884,0.69682614363620687
59885,0.042000000000000003
59886,0.36799999999999999
59887,0.86372435910675327
59888,0.24887961665976183
59889,0.058000000000000003
59890,0.18305268090000673
59891,0.19272336461015571
59892,0.15668134183508062
59893,0.3307821983437349
59894,0.30070464011239345
59895,0.24683030140422757
59896,0.056000000000000001
59897,0.19272336461015571
59898,0.048000000000000001
59899,0.52051389166389161
59900,0.045999999999999999
59901,0.27975971326072407
59902,0.32214925286233231
59903,0.024
59904,0.2840209831993043
59905,0.0
59906,0.2428529916688133
59907,0.002
59908,0.3674444933287675
59909,0.025999999999999999
59910,0.27975971326072407
59911,0.2172370829760327
59912,0.059999999999999998
59913,0.13471088657900304
59914,0.27975971326072407
59915,0.043999999999999997
59916,0.073999999999999996
59917,0.02
59918,0.014
59919,0.23759273916102164
59920,0.08273553678863288
59921,0.314
59922,0.058000000000000003
59923,0.27566287186783339
59924,0.14199999999999999
59925,0.025999999999999999
59926,0.29921953797634337
59927,0.24113300709064978
59928,0.10199999999999999
59929,0.27975971326072407
59930,0.23516958510237895
59931,0.059999999999999998
59932,0.25
59933,0.26920312653497419
59934,0.073999999999999996
59935,0.025999999999999999
59936,0.27566287186783339
59937,0.19119237694727514
59938,0.02
59939,0.048000000000000001
59940,0.17896718473069156
59941,0.15856814333066432
59942,0.20616616898218185
59943,0.20066888879094619
59944,0.11462973120284171
59945,0.26406361135927875
59946,0.087999999999999995
59947,0.24887961665976183
59948,0.058000000000000003
59949,0.016
59950,0.23895047020697535
59951,0.082000000000000003
59952,0.27566287186783339
59953,0.028000000000000001
59954,0.034000000000000002
59955,0.11025972066942308
59956,0.014
59957,0.52051389166389161
59958,0.042000000000000003
59959,0.045999999999999999
59960,0.26783980484392145
59961,0.050000000000000003
59962,0.035999999999999997
59963,0.19600000000000001
59964,0.01
59965,0.2840209831993043
59966,0.14199999999999999
59967,0.029999999999999999
59968,0.13
59969,0.13400000000000001
59970,0.2854844502245632
59971,0.017999999999999999
59972,0.014
59973,0.012
59974,0.24683030140422757
59975,0.025999999999999999
59976,0.048000000000000001
59977,0.36188027088561525
59978,0.042000000000000003
59979,0.27975971326072407
59980,0.015547213765814888
59981,0.19802205017205049
59982,0.012
59983,0.11600000000000001
59984,0.062
59985,0.048000000000000001
59986,0.024
59987,0.021999999999999999
59988,0.043999999999999997
59989,0.017999999999999999
59990,0.012
59991,0.034000000000000002
59992,0.017999999999999999
59993,0.24887961665976183
59994,0.056000000000000001
59995,0.28486702012419951
59996,0.28177220931170011
59997,0.037999999999999999
59998,0.071999999999999995
59999,0.071999999999999995
60000,0.021999999999999999
60001,0.35273690205293318
60002,0.028000000000000001
60003,0.22231325477342731
60004,0.26092229064525191
60005,0.218
60006,0.28177220931170011
60007,0.064000000000000001
60008,0.035999999999999997
60009,0.014
60010,0.2854844502245632
60011,0.27795530625704112
60012,0.25328855763108116
60013,0.27975971326072407
60014,0.032000000000000001
60015,0.064000000000000001
60016,0.012
60017,0.23895047020697535
60018,0.25842313542797735
60019,0.2840209831993043
60020,0.126
60021,0.082000000000000003
60022,0.20474996306118148
60023,0.16729961288878903
60024,0.064000000000000001
60025,0.0040000000000000001
60026,0.053999999999999999
60027,0.080000000000000002
60028,0.22231325477342731
60029,0.104
60030,0.02
60031,0.23759273916102164
60032,0.26783980484392145
60033,0.068000000000000005
60034,0.1936474729055051
60035,0.029999999999999999
60036,0.045999999999999999
60037,0.26952179432113532
60038,0.26783980484392145
60039,0.070000000000000007
60040,0.048000000000000001
60041,0.0080000000000000002
60042,0.3307821983437349
60043,0.2924019208227176
60044,0.028000000000000001
60045,0.059999999999999998
60046,0.23768495294479416
60047,0.034000000000000002
60048,0.087999999999999995
60049,0.24887961665976183
60050,0.26783980484392145
60051,0.012
60052,0.63
60053,0.18377202734202222
60054,0.016
60055,0.24820014201484814
60056,0.17399999999999999
60057,0.25328855763108116
60058,0.59139972547214592
60059,0.059999999999999998
60060,0.012
60061,0.24887961665976183
60062,0.029999999999999999
60063,0.28799999999999998
60064,0.012
60065,0.11632136752136751
60066,0.25842313542797735
60067,0.053999999999999999
60068,0.029999999999999999
60069,0.30070464011239345
60070,0.045999999999999999
60071,0.26783980484392145
60072,0.025999999999999999
60073,0.017999999999999999
60074,0.23759273916102164
60075,0.075999999999999998
60076,0.22256243070768433
60077,0.2854844502245632
60078,0.29850540879052073
60079,0.26783980484392145
60080,0.085999999999999993
60081,0.0040000000000000001
60082,0.10199999999999999
60083,0.26920312653497419
60084,0.040000000000000001
60085,0.037999999999999999
60086,0.058000000000000003
60087,0.24887961665976183
60088,0.070000000000000007
60089,0.045999999999999999
60090,0.12186343974223258
60091,0.064000000000000001
60092,0.021999999999999999
60093,0.26783980484392145
60094,0.2385038549282614
60095,0.084000000000000005
60096,0.2385038549282614
60097,0.16264243178048579
60098,0.029999999999999999
60099,0.28177220931170011
60100,0.17896718473069156
60101,0.28356401336824422
60102,0.062
60103,0.1676113752237342
60104,0.034000000000000002
60105,0.27975971326072407
60106,0.02
60107,0.26920312653497419
60108,0.053999999999999999
60109,0.002
60110,0.02
60111,0.028000000000000001
60112,0.28177220931170011
60113,0.20066888879094619
60114,0.0080000000000000002
60115,0.048000000000000001
60116,0.27507840819311435
60117,0.2840209831993043
60118,0.028000000000000001
60119,0.01
60120,0.034000000000000002
60121,0.2023836022608668
60122,0.2854844502245632
60123,0.26783980484392145
60124,0.016
60125,0.032000000000000001
60126,0.042000000000000003
60127,0.014
60128,0.050000000000000003
60129,0.043999999999999997
60130,0.27360447378035896
60131,0.20431910162737371
60132,0.002
60133,0.029999999999999999
60134,0.23895047020697535
60135,0.124
60136,0.056000000000000001
60137,0.22231325477342731
60138,0.040000000000000001
60139,0.11
60140,0.050000000000000003
60141,0.025999999999999999
60142,0.46600000000000003
60143,0.01
60144,0.25572900128517179
60145,0.26920312653497419
60146,0.18586351497031042
60147,0.0060000000000000001
60148,0.15237954764727654
60149,0.2172370829760327
60150,0.053999999999999999
60151,0.012
60152,0.073999999999999996
60153,0.068000000000000005
60154,0.27975971326072407
60155,0.0060000000000000001
60156,0.14311355979300092
60157,0.070000000000000007
60158,0.040000000000000001
60159,0.25842313542797735
60160,0.27795530625704112
60161,0.068000000000000005
60162,0.20431910162737371
60163,0.02
60164,0.014
60165,0.078
60166,0.064000000000000001
60167,0.2854844502245632
60168,0.23895047020697535
60169,0.017999999999999999
60170,0.24683030140422757
60171,0.104
60172,0.13471088657900304
60173,0.058000000000000003
60174,0.2854844502245632
60175,0.2924019208227176
60176,0.17640235875956187
60177,0.28177220931170011
60178,0.2282551406705226
60179,0.11799999999999999
60180,0.028000000000000001
60181,0.028000000000000001
60182,0.068000000000000005
60183,0.0
60184,0.029999999999999999
60185,0.056000000000000001
60186,0.23768495294479416
60187,0.26783980484392145
60188,0.33133126597940404
60189,0.27975971326072407
60190,0.2384910876170086
60191,0.29199999999999998
60192,0.094
60193,0.2428529916688133
60194,0.11
60195,0.042000000000000003
60196,0.031333333333333331
60197,0.35273690205293318
60198,0.062
60199,0.2854844502245632
60200,0.2384910876170086
60201,0.025999999999999999
60202,0.2854844502245632
60203,0.032000000000000001
60204,0.17999999999999999
60205,0.028000000000000001
60206,0.16431096139812526
60207,0.084000000000000005
60208,0.2840209831993043
60209,0.29897018005991471
60210,0.2172370829760327
60211,0.19400000000000001
60212,0.043999999999999997
60213,0.2840209831993043
60214,0.089999999999999997
60215,0.075999999999999998
60216,0.29897018005991471
60217,0.26092229064525191
60218,0.0
60219,0.01
60220,0.19217737032623064
60221,0.021999999999999999
60222,0.14885714285714285
60223,0.048000000000000001
60224,0.25600000000000001
60225,0.085999999999999993
60226,0.016
60227,0.23516958510237895
60228,0.2069084212610377
60229,0.28582350391610828
60230,0.02
60231,0.035999999999999997
60232,0.27975971326072407
60233,0.29897018005991471
60234,0.071999999999999995
60235,0.059999999999999998
60236,0.064000000000000001
60237,0.2172370829760327
60238,0.26783980484392145
60239,0.128
60240,0.037999999999999999
60241,0.16729961288878903
60242,0.20399999999999999
60243,0.26920312653497419
60244,0.128
60245,0.043999999999999997
60246,0.043999999999999997
60247,0.2854844502245632
60248,0.0060000000000000001
60249,0.2428529916688133
60250,0.059999999999999998
60251,0.014
60252,0.029999999999999999
60253,0.021999999999999999
60254,0.39400000000000002
60255,0.087999999999999995
60256,0.24887961665976183
60257,0.040000000000000001
60258,0.032000000000000001
60259,0.18305268090000673
60260,0.11834919625549513
60261,0.050000000000000003
60262,0.0080000000000000002
60263,0.47349728871172597
60264,0.14000000000000001
60265,0.104
60266,0.23895047020697535
60267,0.20616616898218185
60268,0.16035007668540219
60269,0.073999999999999996
60270,0.18586351497031042
60271,0.2924019208227176
60272,0.070000000000000007
60273,0.058000000000000003
60274,0.108
60275,0.029999999999999999
60276,0.016
60277,0.014
60278,0.021999999999999999
60279,0.084000000000000005
60280,0.017999999999999999
60281,0.042000000000000003
60282,0.021999999999999999
60283,0.22
